fishery,management_area,target,opening_year,sex,size,molting,soft,new_pliable,new,old,very_old,unknown,total
TR09,bristol_bay,red_king_crab,2009,male,167,0,0,0,386,136,22,0,544
TR09,bristol_bay,red_king_crab,2009,male,168,0,0,0,370,115,25,2,512
TR09,bristol_bay,red_king_crab,2009,male,169,0,0,0,302,106,25,1,434
TR09,bristol_bay,red_king_crab,2009,male,170,0,0,0,277,117,16,1,411
TR09,bristol_bay,red_king_crab,2009,male,171,0,0,0,239,94,23,1,357
TR09,bristol_bay,red_king_crab,2009,male,172,0,0,0,209,90,12,0,311
TR09,bristol_bay,red_king_crab,2009,male,173,0,0,0,196,80,8,0,284
TR09,bristol_bay,red_king_crab,2009,male,174,0,0,0,171,61,14,0,246
TR09,bristol_bay,red_king_crab,2009,male,175,0,0,0,120,48,16,0,184
TR09,bristol_bay,red_king_crab,2009,male,176,0,0,0,112,37,5,0,154
TR09,bristol_bay,red_king_crab,2009,male,177,0,0,0,98,36,7,0,141
TR09,bristol_bay,red_king_crab,2009,male,178,0,0,0,79,17,6,0,102
TR09,bristol_bay,red_king_crab,2009,male,179,0,0,0,74,32,5,0,111
TR09,bristol_bay,red_king_crab,2009,male,180,0,0,0,58,18,3,0,79
TR09,bristol_bay,red_king_crab,2009,male,181,0,0,0,41,11,6,0,58
TR09,bristol_bay,red_king_crab,2009,male,182,0,0,0,26,5,3,0,34
TR09,bristol_bay,red_king_crab,2009,male,183,0,0,0,31,11,1,0,43
TR09,bristol_bay,red_king_crab,2009,male,184,0,0,0,19,6,1,0,26
TR09,bristol_bay,red_king_crab,2009,male,185,0,0,0,16,3,2,0,21
TR09,bristol_bay,red_king_crab,2009,male,186,0,0,0,16,3,0,0,19
TR09,bristol_bay,red_king_crab,2009,male,187,0,0,0,17,4,0,0,21
TR09,bristol_bay,red_king_crab,2009,male,188,0,0,0,11,1,1,0,13
TR09,bristol_bay,red_king_crab,2009,male,189,0,0,0,12,0,0,0,12
TR09,bristol_bay,red_king_crab,2009,male,190,0,0,0,8,0,0,0,8
TR09,bristol_bay,red_king_crab,2009,male,191,0,0,0,3,0,0,0,3
TR09,bristol_bay,red_king_crab,2009,male,192,0,0,0,5,0,0,0,5
TR09,bristol_bay,red_king_crab,2009,male,193,0,0,0,2,0,1,0,3
TR09,bristol_bay,red_king_crab,2009,male,194,0,0,0,1,0,0,0,1
TR09,bristol_bay,red_king_crab,2009,male,195,0,0,0,3,0,1,0,4
TR09,bristol_bay,red_king_crab,2009,male,196,0,0,0,1,0,0,0,1
TR09,bristol_bay,red_king_crab,2009,male,197,0,0,0,2,0,0,0,2
TR09,bristol_bay,red_king_crab,2009,male,198,0,0,0,1,0,0,0,1
TR09,bristol_bay,red_king_crab,2009,male,202,0,0,0,1,0,0,0,1
TR10,bristol_bay,red_king_crab,2010,male,126,0,0,0,1,0,0,0,1
TR10,bristol_bay,red_king_crab,2010,male,127,0,0,0,1,0,0,0,1
TR10,bristol_bay,red_king_crab,2010,male,128,0,0,0,1,0,0,0,1
TR10,bristol_bay,red_king_crab,2010,male,129,0,0,0,2,0,0,0,2
TR10,bristol_bay,red_king_crab,2010,male,130,0,0,0,13,0,0,0,13
TR10,bristol_bay,red_king_crab,2010,male,131,0,0,0,10,1,0,0,11
TR10,bristol_bay,red_king_crab,2010,male,132,0,0,0,31,3,0,0,34
TR10,bristol_bay,red_king_crab,2010,male,133,0,0,0,60,5,0,0,65
TR10,bristol_bay,red_king_crab,2010,male,134,0,0,0,149,9,0,0,158
TR10,bristol_bay,red_king_crab,2010,male,135,0,0,0,304,27,1,0,332
TR10,bristol_bay,red_king_crab,2010,male,136,0,0,0,479,35,1,0,515
TR10,bristol_bay,red_king_crab,2010,male,137,0,0,0,756,56,0,0,812
TR10,bristol_bay,red_king_crab,2010,male,138,0,0,0,965,67,0,0,1032
TR10,bristol_bay,red_king_crab,2010,male,139,0,0,0,1045,82,4,0,1131
TR10,bristol_bay,red_king_crab,2010,male,140,0,0,0,1586,145,4,0,1735
TR10,bristol_bay,red_king_crab,2010,male,141,0,0,0,1387,101,5,0,1493
TR10,bristol_bay,red_king_crab,2010,male,142,0,0,0,1509,118,4,1,1632
TR10,bristol_bay,red_king_crab,2010,male,143,0,0,0,1492,117,2,0,1611
TR10,bristol_bay,red_king_crab,2010,male,144,0,0,0,1356,130,10,1,1497
TR10,bristol_bay,red_king_crab,2010,male,145,0,0,0,1506,127,3,0,1636
TR10,bristol_bay,red_king_crab,2010,male,146,0,0,0,1314,112,3,0,1429
TR10,bristol_bay,red_king_crab,2010,male,147,0,0,0,1307,114,8,0,1429
TR10,bristol_bay,red_king_crab,2010,male,148,0,0,0,1326,107,5,0,1438
TR10,bristol_bay,red_king_crab,2010,male,149,0,0,0,1096,103,5,1,1205
TR10,bristol_bay,red_king_crab,2010,male,150,0,0,0,1234,143,10,0,1387
TR10,bristol_bay,red_king_crab,2010,male,151,0,0,0,1002,105,4,0,1111
TR10,bristol_bay,red_king_crab,2010,male,152,0,0,0,1020,114,10,0,1144
TR10,bristol_bay,red_king_crab,2010,male,153,0,0,0,919,104,12,2,1037
TR10,bristol_bay,red_king_crab,2010,male,154,0,0,0,874,120,13,0,1007
TR10,bristol_bay,red_king_crab,2010,male,155,0,0,0,761,127,8,0,896
TR10,bristol_bay,red_king_crab,2010,male,156,0,0,0,641,86,12,0,739
TR10,bristol_bay,red_king_crab,2010,male,157,0,0,0,597,104,6,0,707
TR10,bristol_bay,red_king_crab,2010,male,158,0,0,0,556,82,8,1,647
TR10,bristol_bay,red_king_crab,2010,male,159,0,0,0,450,98,10,1,559
TR10,bristol_bay,red_king_crab,2010,male,160,0,0,0,461,86,11,0,558
TR10,bristol_bay,red_king_crab,2010,male,161,0,0,0,322,77,12,0,411
TR10,bristol_bay,red_king_crab,2010,male,162,0,0,0,337,84,16,0,437
TR10,bristol_bay,red_king_crab,2010,male,163,0,0,0,242,80,8,0,330
TR10,bristol_bay,red_king_crab,2010,male,164,0,0,0,239,68,13,0,320
TR10,bristol_bay,red_king_crab,2010,male,165,0,0,0,254,81,14,0,349
TR10,bristol_bay,red_king_crab,2010,male,166,0,0,0,182,66,12,0,260
TR10,bristol_bay,red_king_crab,2010,male,167,0,0,0,185,61,10,0,256
TR10,bristol_bay,red_king_crab,2010,male,168,0,0,0,183,68,6,0,257
TR10,bristol_bay,red_king_crab,2010,male,169,0,0,0,142,62,6,0,210
TR10,bristol_bay,red_king_crab,2010,male,170,0,0,0,134,80,6,0,220
TR10,bristol_bay,red_king_crab,2010,male,171,0,0,0,104,50,3,0,157
TR10,bristol_bay,red_king_crab,2010,male,172,0,0,0,93,65,6,0,164
TR10,bristol_bay,red_king_crab,2010,male,173,0,0,0,82,50,4,0,136
TR10,bristol_bay,red_king_crab,2010,male,174,0,0,0,73,36,6,0,115
TR10,bristol_bay,red_king_crab,2010,male,175,0,0,0,64,42,8,0,114
TR10,bristol_bay,red_king_crab,2010,male,176,0,0,0,43,18,3,0,64
TR10,bristol_bay,red_king_crab,2010,male,177,0,0,0,38,13,1,0,52
TR10,bristol_bay,red_king_crab,2010,male,178,0,0,0,31,21,1,0,53
TR10,bristol_bay,red_king_crab,2010,male,179,0,0,0,18,7,0,0,25
TR10,bristol_bay,red_king_crab,2010,male,180,0,0,0,30,6,4,0,40
TR10,bristol_bay,red_king_crab,2010,male,181,0,0,0,14,10,1,0,25
TR10,bristol_bay,red_king_crab,2010,male,182,0,0,0,11,10,0,0,21
TR10,bristol_bay,red_king_crab,2010,male,183,0,0,0,7,4,1,0,12
TR10,bristol_bay,red_king_crab,2010,male,184,0,0,0,12,5,2,0,19
TR10,bristol_bay,red_king_crab,2010,male,185,0,0,0,8,5,0,0,13
TR10,bristol_bay,red_king_crab,2010,male,186,0,0,0,4,0,0,0,4
TR10,bristol_bay,red_king_crab,2010,male,187,0,0,0,4,0,0,0,4
TR10,bristol_bay,red_king_crab,2010,male,188,0,0,0,2,1,0,0,3
TR10,bristol_bay,red_king_crab,2010,male,189,0,0,0,5,0,0,0,5
TR10,bristol_bay,red_king_crab,2010,male,190,0,0,0,1,2,0,0,3
TR10,bristol_bay,red_king_crab,2010,male,191,0,0,0,1,0,1,0,2
TR10,bristol_bay,red_king_crab,2010,male,192,0,0,0,0,1,0,0,1
TR10,bristol_bay,red_king_crab,2010,male,193,0,0,0,0,2,0,0,2
TR10,bristol_bay,red_king_crab,2010,male,194,0,0,0,1,0,0,0,1
TR10,bristol_bay,red_king_crab,2010,male,199,0,0,0,1,0,0,0,1
TR11,bristol_bay,red_king_crab,2011,male,125,0,0,0,1,0,0,0,1
TR11,bristol_bay,red_king_crab,2011,male,126,0,0,0,0,1,0,0,1
TR11,bristol_bay,red_king_crab,2011,male,128,0,0,0,1,0,0,0,1
TR11,bristol_bay,red_king_crab,2011,male,130,0,0,0,6,2,0,0,8
TR11,bristol_bay,red_king_crab,2011,male,131,0,0,0,10,0,0,0,10
TR11,bristol_bay,red_king_crab,2011,male,132,0,0,0,29,0,0,0,29
TR11,bristol_bay,red_king_crab,2011,male,133,0,0,0,68,0,0,0,68
TR11,bristol_bay,red_king_crab,2011,male,134,0,0,0,114,13,0,0,127
TR11,bristol_bay,red_king_crab,2011,male,135,0,0,0,193,13,0,1,207
TR11,bristol_bay,red_king_crab,2011,male,136,0,0,0,251,17,0,1,269
TR11,bristol_bay,red_king_crab,2011,male,137,0,0,0,456,35,0,0,491
TR11,bristol_bay,red_king_crab,2011,male,138,0,0,0,744,49,0,0,793
TR11,bristol_bay,red_king_crab,2011,male,139,0,0,0,636,37,2,0,675
TR11,bristol_bay,red_king_crab,2011,male,140,0,0,0,990,83,0,0,1073
TR11,bristol_bay,red_king_crab,2011,male,141,0,0,0,893,65,3,0,961
TR11,bristol_bay,red_king_crab,2011,male,142,0,0,0,1071,76,4,0,1151
TR11,bristol_bay,red_king_crab,2011,male,143,0,0,0,1258,91,2,0,1351
TR11,bristol_bay,red_king_crab,2011,male,144,0,0,0,909,78,3,0,990
TR11,bristol_bay,red_king_crab,2011,male,145,0,0,0,1002,77,3,0,1082
TR11,bristol_bay,red_king_crab,2011,male,146,0,0,0,968,83,1,0,1052
TR11,bristol_bay,red_king_crab,2011,male,147,0,0,0,969,90,4,0,1063
TR11,bristol_bay,red_king_crab,2011,male,148,0,0,0,1072,83,5,0,1160
TR11,bristol_bay,red_king_crab,2011,male,149,0,0,0,765,85,3,0,853
TR11,bristol_bay,red_king_crab,2011,male,150,0,0,0,805,90,4,0,899
TR11,bristol_bay,red_king_crab,2011,male,151,0,0,0,681,68,6,0,755
TR11,bristol_bay,red_king_crab,2011,male,152,0,0,0,728,63,4,1,796
TR11,bristol_bay,red_king_crab,2011,male,153,0,0,0,796,82,9,0,887
TR11,bristol_bay,red_king_crab,2011,male,154,0,0,0,588,57,2,0,647
TR11,bristol_bay,red_king_crab,2011,male,155,0,0,0,524,75,4,0,603
TR11,bristol_bay,red_king_crab,2011,male,156,0,0,0,476,68,8,0,552
TR11,bristol_bay,red_king_crab,2011,male,157,0,0,0,438,59,4,0,501
TR11,bristol_bay,red_king_crab,2011,male,158,0,0,0,431,70,7,0,508
TR11,bristol_bay,red_king_crab,2011,male,159,0,0,0,288,52,2,0,342
TR11,bristol_bay,red_king_crab,2011,male,160,0,0,0,304,46,4,0,354
TR11,bristol_bay,red_king_crab,2011,male,161,0,0,0,199,39,2,0,240
TR11,bristol_bay,red_king_crab,2011,male,162,0,0,0,225,42,5,0,272
TR11,bristol_bay,red_king_crab,2011,male,163,0,0,0,262,46,10,0,318
TR11,bristol_bay,red_king_crab,2011,male,164,0,0,0,167,39,5,0,211
TR11,bristol_bay,red_king_crab,2011,male,165,0,0,0,174,26,7,0,207
TR11,bristol_bay,red_king_crab,2011,male,166,0,0,0,125,20,8,0,153
TR11,bristol_bay,red_king_crab,2011,male,167,0,0,0,125,33,5,0,163
TR11,bristol_bay,red_king_crab,2011,male,168,0,0,0,139,41,6,0,186
TR11,bristol_bay,red_king_crab,2011,male,169,0,0,0,65,20,3,0,88
TR11,bristol_bay,red_king_crab,2011,male,170,0,0,0,70,25,11,0,106
TR11,bristol_bay,red_king_crab,2011,male,171,0,0,0,48,18,6,0,72
TR11,bristol_bay,red_king_crab,2011,male,172,0,0,0,53,11,1,0,65
TR11,bristol_bay,red_king_crab,2011,male,173,0,0,0,37,21,7,0,65
TR11,bristol_bay,red_king_crab,2011,male,174,0,0,0,27,9,6,0,42
TR11,bristol_bay,red_king_crab,2011,male,175,0,0,0,28,10,1,0,39
TR11,bristol_bay,red_king_crab,2011,male,176,0,0,0,20,3,4,0,27
TR11,bristol_bay,red_king_crab,2011,male,177,0,0,0,12,5,1,0,18
TR11,bristol_bay,red_king_crab,2011,male,178,0,0,0,12,14,1,0,27
TR11,bristol_bay,red_king_crab,2011,male,179,0,0,0,11,2,1,0,14
TR11,bristol_bay,red_king_crab,2011,male,180,0,0,0,12,5,2,0,19
TR11,bristol_bay,red_king_crab,2011,male,181,0,0,0,4,3,1,0,8
TR11,bristol_bay,red_king_crab,2011,male,182,0,0,0,3,2,0,0,5
TR11,bristol_bay,red_king_crab,2011,male,183,0,0,0,4,3,0,0,7
TR11,bristol_bay,red_king_crab,2011,male,184,0,0,0,1,0,0,0,1
TR11,bristol_bay,red_king_crab,2011,male,185,0,0,0,3,2,0,0,5
TR11,bristol_bay,red_king_crab,2011,male,186,0,0,0,1,1,0,0,2
TR11,bristol_bay,red_king_crab,2011,male,187,0,0,0,1,1,0,0,2
TR11,bristol_bay,red_king_crab,2011,male,188,0,0,0,3,0,1,0,4
TR11,bristol_bay,red_king_crab,2011,male,190,0,0,0,2,0,0,0,2
TR11,bristol_bay,red_king_crab,2011,male,194,0,0,0,1,0,0,0,1
TR11,bristol_bay,red_king_crab,2011,male,196,0,0,0,1,0,0,0,1
TR12,bristol_bay,red_king_crab,2012,male,130,0,0,0,7,0,0,0,7
TR12,bristol_bay,red_king_crab,2012,male,131,0,0,0,2,0,0,0,2
TR12,bristol_bay,red_king_crab,2012,male,132,0,0,0,18,0,0,0,18
TR12,bristol_bay,red_king_crab,2012,male,133,0,0,0,21,0,0,0,21
TR12,bristol_bay,red_king_crab,2012,male,134,0,0,0,19,5,0,0,24
TR12,bristol_bay,red_king_crab,2012,male,135,0,0,0,57,7,0,0,64
TR12,bristol_bay,red_king_crab,2012,male,136,0,0,0,96,4,0,0,100
TR12,bristol_bay,red_king_crab,2012,male,137,0,0,0,131,10,0,0,141
TR12,bristol_bay,red_king_crab,2012,male,138,0,0,0,212,14,0,0,226
TR12,bristol_bay,red_king_crab,2012,male,139,0,0,0,225,9,0,0,234
TR12,bristol_bay,red_king_crab,2012,male,140,0,0,0,312,18,2,1,333
TR12,bristol_bay,red_king_crab,2012,male,141,0,0,0,285,23,0,3,311
TR12,bristol_bay,red_king_crab,2012,male,142,0,0,0,460,27,1,2,490
TR12,bristol_bay,red_king_crab,2012,male,143,0,0,0,409,31,0,1,441
TR12,bristol_bay,red_king_crab,2012,male,144,0,0,0,360,34,2,5,401
TR12,bristol_bay,red_king_crab,2012,male,145,0,0,0,482,34,2,4,522
TR12,bristol_bay,red_king_crab,2012,male,146,0,1,0,399,36,2,0,438
TR12,bristol_bay,red_king_crab,2012,male,147,0,0,0,427,47,1,1,476
TR12,bristol_bay,red_king_crab,2012,male,148,0,0,0,439,44,0,5,488
TR12,bristol_bay,red_king_crab,2012,male,149,0,0,0,426,50,2,0,478
TR12,bristol_bay,red_king_crab,2012,male,150,0,0,0,444,58,5,2,509
TR12,bristol_bay,red_king_crab,2012,male,151,0,1,0,462,61,4,2,530
TR12,bristol_bay,red_king_crab,2012,male,152,0,0,0,559,84,1,1,645
TR12,bristol_bay,red_king_crab,2012,male,153,0,0,0,481,64,3,3,551
TR12,bristol_bay,red_king_crab,2012,male,154,0,0,0,432,66,2,6,506
TR12,bristol_bay,red_king_crab,2012,male,155,0,0,0,475,83,1,3,562
TR12,bristol_bay,red_king_crab,2012,male,156,0,0,0,392,71,0,1,464
TR12,bristol_bay,red_king_crab,2012,male,157,0,0,0,401,66,1,3,471
TR12,bristol_bay,red_king_crab,2012,male,158,0,0,0,431,60,3,2,496
TR12,bristol_bay,red_king_crab,2012,male,159,0,0,0,362,61,1,2,426
TR12,bristol_bay,red_king_crab,2012,male,160,0,0,0,325,75,8,3,411
TR12,bristol_bay,red_king_crab,2012,male,161,0,0,0,249,56,3,3,311
TR12,bristol_bay,red_king_crab,2012,male,162,0,0,0,327,48,3,3,381
TR12,bristol_bay,red_king_crab,2012,male,163,0,0,0,287,50,1,1,339
TR12,bristol_bay,red_king_crab,2012,male,164,0,0,0,253,38,3,0,294
TR12,bristol_bay,red_king_crab,2012,male,165,0,0,0,264,45,3,2,314
TR12,bristol_bay,red_king_crab,2012,male,166,0,0,0,178,41,5,1,225
TR12,bristol_bay,red_king_crab,2012,male,167,0,0,0,188,37,6,2,233
TR12,bristol_bay,red_king_crab,2012,male,168,0,0,0,178,31,3,0,212
TR12,bristol_bay,red_king_crab,2012,male,169,0,0,0,127,23,2,0,152
TR12,bristol_bay,red_king_crab,2012,male,170,0,0,0,173,26,1,0,200
TR12,bristol_bay,red_king_crab,2012,male,171,0,0,0,146,22,1,0,169
TR12,bristol_bay,red_king_crab,2012,male,172,0,0,0,154,19,1,3,177
TR12,bristol_bay,red_king_crab,2012,male,173,0,0,0,114,16,1,1,132
TR12,bristol_bay,red_king_crab,2012,male,174,0,0,0,65,18,1,0,84
TR12,bristol_bay,red_king_crab,2012,male,175,0,0,0,85,9,2,0,96
TR12,bristol_bay,red_king_crab,2012,male,176,0,0,0,43,9,1,0,53
TR12,bristol_bay,red_king_crab,2012,male,177,0,0,0,51,10,0,0,61
TR12,bristol_bay,red_king_crab,2012,male,178,0,0,0,43,6,1,1,51
TR12,bristol_bay,red_king_crab,2012,male,179,0,0,0,28,2,2,0,32
TR12,bristol_bay,red_king_crab,2012,male,180,0,0,0,29,5,1,0,35
TR12,bristol_bay,red_king_crab,2012,male,181,0,0,0,22,3,0,0,25
TR12,bristol_bay,red_king_crab,2012,male,182,0,0,0,30,2,0,0,32
TR12,bristol_bay,red_king_crab,2012,male,183,0,0,0,10,4,1,0,15
TR12,bristol_bay,red_king_crab,2012,male,184,0,0,0,15,1,0,0,16
TR12,bristol_bay,red_king_crab,2012,male,185,0,0,0,8,2,0,0,10
TR12,bristol_bay,red_king_crab,2012,male,186,0,0,0,10,1,2,0,13
TR12,bristol_bay,red_king_crab,2012,male,187,0,0,0,6,2,0,0,8
TR12,bristol_bay,red_king_crab,2012,male,188,0,0,0,2,2,1,1,6
TR12,bristol_bay,red_king_crab,2012,male,189,0,0,0,4,1,1,0,6
TR12,bristol_bay,red_king_crab,2012,male,190,0,0,0,4,0,0,0,4
TR12,bristol_bay,red_king_crab,2012,male,191,0,0,0,1,0,0,0,1
TR12,bristol_bay,red_king_crab,2012,male,192,0,0,0,2,0,0,0,2
TR12,bristol_bay,red_king_crab,2012,male,193,0,0,0,2,0,0,0,2
TR12,bristol_bay,red_king_crab,2012,male,194,0,0,0,3,0,0,0,3
TR12,bristol_bay,red_king_crab,2012,male,195,0,0,0,2,1,1,0,4
TR12,bristol_bay,red_king_crab,2012,male,196,0,0,0,1,0,0,0,1
TR12,bristol_bay,red_king_crab,2012,male,197,0,0,0,1,0,0,0,1
TR12,bristol_bay,red_king_crab,2012,male,203,0,0,0,1,0,0,0,1
TR13,bristol_bay,red_king_crab,2013,male,126,0,0,0,1,0,0,0,1
TR13,bristol_bay,red_king_crab,2013,male,128,0,0,0,1,0,0,0,1
TR13,bristol_bay,red_king_crab,2013,male,130,0,0,0,1,2,0,0,3
TR13,bristol_bay,red_king_crab,2013,male,131,0,0,0,10,2,1,0,13
TR13,bristol_bay,red_king_crab,2013,male,132,0,0,0,17,0,0,0,17
TR13,bristol_bay,red_king_crab,2013,male,133,0,0,0,27,4,2,0,33
TR13,bristol_bay,red_king_crab,2013,male,134,0,0,0,57,19,2,0,78
TR13,bristol_bay,red_king_crab,2013,male,135,0,0,0,71,13,3,0,87
TR13,bristol_bay,red_king_crab,2013,male,136,0,0,0,123,11,0,0,134
TR13,bristol_bay,red_king_crab,2013,male,137,0,0,0,189,15,1,0,205
TR13,bristol_bay,red_king_crab,2013,male,138,0,0,0,293,44,4,0,341
TR13,bristol_bay,red_king_crab,2013,male,139,0,0,0,271,32,2,0,305
TR13,bristol_bay,red_king_crab,2013,male,140,0,0,0,392,63,1,0,456
TR13,bristol_bay,red_king_crab,2013,male,141,0,0,0,363,58,4,0,425
TR13,bristol_bay,red_king_crab,2013,male,142,0,0,0,417,68,4,0,489
TR13,bristol_bay,red_king_crab,2013,male,143,0,0,0,519,93,6,0,618
TR13,bristol_bay,red_king_crab,2013,male,144,0,0,0,449,73,10,0,532
TR13,bristol_bay,red_king_crab,2013,male,145,0,0,0,500,81,5,0,586
TR13,bristol_bay,red_king_crab,2013,male,146,0,0,0,470,72,3,0,545
TR13,bristol_bay,red_king_crab,2013,male,147,0,0,1,369,52,4,0,426
TR13,bristol_bay,red_king_crab,2013,male,148,0,0,1,528,112,15,0,656
TR13,bristol_bay,red_king_crab,2013,male,149,0,1,0,428,79,11,0,519
TR13,bristol_bay,red_king_crab,2013,male,150,0,0,0,517,134,15,0,666
TR13,bristol_bay,red_king_crab,2013,male,151,0,0,0,475,103,12,0,590
TR13,bristol_bay,red_king_crab,2013,male,152,0,0,0,470,122,14,0,606
TR13,bristol_bay,red_king_crab,2013,male,153,0,0,0,585,171,13,0,769
TR13,bristol_bay,red_king_crab,2013,male,154,0,0,0,551,154,17,0,722
TR13,bristol_bay,red_king_crab,2013,male,155,0,0,0,514,145,19,0,678
TR13,bristol_bay,red_king_crab,2013,male,156,0,0,0,518,146,15,0,679
TR13,bristol_bay,red_king_crab,2013,male,157,0,0,1,437,81,19,0,538
TR13,bristol_bay,red_king_crab,2013,male,158,0,0,0,558,178,24,1,761
TR13,bristol_bay,red_king_crab,2013,male,159,0,0,0,425,96,9,0,530
TR13,bristol_bay,red_king_crab,2013,male,160,0,0,0,441,118,23,0,582
TR13,bristol_bay,red_king_crab,2013,male,161,0,0,0,379,106,16,0,501
TR13,bristol_bay,red_king_crab,2013,male,162,0,0,0,392,103,16,0,511
TR13,bristol_bay,red_king_crab,2013,male,163,0,0,0,420,129,16,0,565
TR13,bristol_bay,red_king_crab,2013,male,164,0,0,1,377,128,21,0,527
TR13,bristol_bay,red_king_crab,2013,male,165,0,0,1,380,88,14,0,483
TR13,bristol_bay,red_king_crab,2013,male,166,0,0,0,297,70,12,0,379
TR13,bristol_bay,red_king_crab,2013,male,167,0,0,0,274,81,14,0,369
TR13,bristol_bay,red_king_crab,2013,male,168,0,0,0,297,84,10,0,391
TR13,bristol_bay,red_king_crab,2013,male,169,0,0,0,211,70,9,1,291
TR13,bristol_bay,red_king_crab,2013,male,170,0,0,0,241,74,9,0,324
TR13,bristol_bay,red_king_crab,2013,male,171,0,0,0,156,45,6,0,207
TR13,bristol_bay,red_king_crab,2013,male,172,0,0,0,162,42,7,0,211
TR13,bristol_bay,red_king_crab,2013,male,173,0,0,0,131,55,6,0,192
TR13,bristol_bay,red_king_crab,2013,male,174,0,0,0,117,36,11,0,164
TR13,bristol_bay,red_king_crab,2013,male,175,0,0,0,82,32,3,0,117
TR13,bristol_bay,red_king_crab,2013,male,176,0,0,0,71,19,3,0,93
TR13,bristol_bay,red_king_crab,2013,male,177,0,0,0,40,18,0,0,58
TR13,bristol_bay,red_king_crab,2013,male,178,0,0,0,69,26,1,0,96
TR13,bristol_bay,red_king_crab,2013,male,179,0,0,0,33,15,1,0,49
TR13,bristol_bay,red_king_crab,2013,male,180,0,0,0,30,14,0,0,44
TR13,bristol_bay,red_king_crab,2013,male,181,0,0,0,27,13,3,0,43
TR13,bristol_bay,red_king_crab,2013,male,182,0,0,0,22,5,0,0,27
TR13,bristol_bay,red_king_crab,2013,male,183,0,0,0,11,8,0,0,19
TR13,bristol_bay,red_king_crab,2013,male,184,0,0,0,13,9,1,0,23
TR13,bristol_bay,red_king_crab,2013,male,185,0,0,0,10,3,0,0,13
TR13,bristol_bay,red_king_crab,2013,male,186,0,0,0,4,1,0,0,5
TR13,bristol_bay,red_king_crab,2013,male,187,0,0,0,6,0,2,0,8
TR13,bristol_bay,red_king_crab,2013,male,188,0,0,0,7,1,1,0,9
TR13,bristol_bay,red_king_crab,2013,male,189,0,0,0,5,3,0,0,8
TR13,bristol_bay,red_king_crab,2013,male,190,0,0,0,1,1,0,0,2
TR13,bristol_bay,red_king_crab,2013,male,191,0,0,0,1,0,1,0,2
TR13,bristol_bay,red_king_crab,2013,male,193,0,0,0,1,0,0,0,1
TR13,bristol_bay,red_king_crab,2013,male,195,0,0,0,0,1,0,0,1
TR14,bristol_bay,red_king_crab,2014,male,126,0,0,0,3,0,0,0,3
TR14,bristol_bay,red_king_crab,2014,male,127,0,0,0,1,1,0,0,2
TR14,bristol_bay,red_king_crab,2014,male,128,0,0,0,1,1,0,0,2
TR14,bristol_bay,red_king_crab,2014,male,129,0,0,0,2,1,1,0,4
TR14,bristol_bay,red_king_crab,2014,male,130,0,0,0,12,1,0,0,13
TR14,bristol_bay,red_king_crab,2014,male,131,0,0,0,12,1,0,0,13
TR14,bristol_bay,red_king_crab,2014,male,132,0,0,0,30,0,0,0,30
TR14,bristol_bay,red_king_crab,2014,male,133,0,0,0,32,5,0,0,37
TR14,bristol_bay,red_king_crab,2014,male,134,0,0,0,74,6,1,0,81
TR14,bristol_bay,red_king_crab,2014,male,135,0,0,0,152,13,0,0,165
TR14,bristol_bay,red_king_crab,2014,male,136,0,0,0,245,20,1,0,266
TR14,bristol_bay,red_king_crab,2014,male,137,0,0,0,271,21,1,0,293
TR14,bristol_bay,red_king_crab,2014,male,138,0,0,0,402,55,0,0,457
TR14,bristol_bay,red_king_crab,2014,male,139,0,0,0,394,45,1,0,440
TR14,bristol_bay,red_king_crab,2014,male,140,0,0,0,591,68,0,0,659
TR14,bristol_bay,red_king_crab,2014,male,141,0,0,0,540,56,2,0,598
TR14,bristol_bay,red_king_crab,2014,male,142,0,0,0,599,68,7,3,677
TR14,bristol_bay,red_king_crab,2014,male,143,0,0,0,585,61,4,1,651
TR14,bristol_bay,red_king_crab,2014,male,144,0,0,0,554,93,10,2,659
TR14,bristol_bay,red_king_crab,2014,male,145,0,0,0,657,101,10,0,768
TR14,bristol_bay,red_king_crab,2014,male,146,0,0,0,543,74,8,0,625
TR14,bristol_bay,red_king_crab,2014,male,147,0,0,0,555,88,6,0,649
TR14,bristol_bay,red_king_crab,2014,male,148,0,0,0,482,105,9,0,596
TR14,bristol_bay,red_king_crab,2014,male,149,0,0,0,536,92,12,0,640
TR14,bristol_bay,red_king_crab,2014,male,150,0,0,0,529,133,13,2,677
TR14,bristol_bay,red_king_crab,2014,male,151,0,0,0,476,116,13,0,605
TR14,bristol_bay,red_king_crab,2014,male,152,0,0,0,476,119,12,2,609
TR14,bristol_bay,red_king_crab,2014,male,153,0,0,0,425,153,16,1,595
TR14,bristol_bay,red_king_crab,2014,male,154,0,0,0,427,111,14,1,553
TR14,bristol_bay,red_king_crab,2014,male,155,0,0,0,399,144,19,1,563
TR14,bristol_bay,red_king_crab,2014,male,156,0,0,0,373,140,16,1,530
TR14,bristol_bay,red_king_crab,2014,male,157,0,0,0,335,145,9,2,491
TR14,bristol_bay,red_king_crab,2014,male,158,0,0,0,386,187,10,0,583
TR14,bristol_bay,red_king_crab,2014,male,159,0,0,0,296,165,15,0,476
TR14,bristol_bay,red_king_crab,2014,male,160,0,0,0,311,173,24,0,508
TR14,bristol_bay,red_king_crab,2014,male,161,0,0,0,264,147,16,0,427
